Year,Team,InTournament,TeamNo,Seed,NET_RPI,ELO,Q1_W,Q2_W,Q1_PLUS_Q2_W,TR_RANK,TR_RATING,SOS_RANK,LUCK_RANK,CONSISTENCY_RANK,O_RATE,D_RATE,RELATIVE_RATING,TRUE_TEMPO,KenPomRank,AdjEM,AdjO,AdjD,AdjT,Luck,SOS,NCSOS
2023,Tarleton St.,False,,,,,,,,,,,,,,,,,160.0,0.533822,103.493,102.959,66.6405,0.0,0.0,0.0
2023,Eastern Washington,False,,,,,,,,,,,,,,,,,122.0,4.0848,111.545,107.46,68.4619,0.0,0.0,0.0
2023,Louisiana Lafayette,True,981.0,13.0,89.0,44.0,0.0,1.0,1.0,110.0,3.9,159.0,11.0,5.0,5.179809536,0.278392065,5.458201602,69.55044404,,,,,,,,
2023,Towson,False,,,,,,,,,,,,,,,,,130.0,3.49549,108.164,104.669,64.9349,0.0,0.0,0.0
2023,Georgia St.,False,,,,,,,,,,,,,,,,,277.0,-9.24194,98.1475,107.389,67.0189,0.0,0.0,0.0
2023,St. Francis NY,False,,,,,,,,,,,,,,,,,359.0,-21.0292,90.2233,111.252,66.1377,0.0,0.0,0.0
2023,Quinnipiac,False,,,,,,,,,,,,,,,,,196.0,-1.5189,104.204,105.723,69.6955,0.0,0.0,0.0
2023,The Citadel,False,,,,,,,,,,,,,,,,,325.0,-13.9608,98.1525,112.113,67.2063,0.0,0.0,0.0
2023,UTSA,False,,,,,,,,,,,,,,,,,289.0,-9.97128,102.132,112.104,69.1894,0.0,0.0,0.0
2023,UAB,False,,,,,,,,,,,,,,,,,62.0,12.8621,112.718,99.8557,70.6091,0.0,0.0,0.0
2023,Eastern Illinois,False,,,,,,,,,,,,,,,,,344.0,-17.0697,94.0874,111.157,67.9748,0.0,0.0,0.0
2023,Bucknell,False,,,,,,,,,,,,,,,,,306.0,-11.4224,99.0204,110.443,66.8207,0.0,0.0,0.0
2023,Elon,False,,,,,,,,,,,,,,,,,337.0,-15.9763,96.8133,112.79,65.983,0.0,0.0,0.0
2023,Maryland Eastern Shore,False,,,,,,,,,,,,,,,,,250.0,-6.71304,94.3459,101.059,69.7055,0.0,0.0,0.0
2023,Mississippi St.,False,975.0,11.0,48.0,63.0,4.0,4.0,8.0,53.0,10.7,45.0,84.0,56.0,1.568360651,10.81767687,12.38603752,65.08542807,49.0,14.1161,105.451,91.3344,63.8156,0.0,0.0,0.0
2023,Santa Clara,False,,,,,,,,,,,,,,,,,82.0,10.1303,111.308,101.178,70.0779,0.0,0.0,0.0
2023,Princeton,True,965.0,15.0,116.0,81.0,0.0,2.0,2.0,117.0,3.1,183.0,77.0,190.0,3.098639139,0.824991689,3.923630828,68.43655583,112.0,5.5658,109.093,103.527,67.4503,0.0,0.0,0.0
2024,NJIT,False,,,,,,,,,,,,,,,,,334.0,-16.9165,97.5001,114.417,66.1672,0.0,0.0,0.0
2024,St. Joseph's,False,,,,,,,,,,,,,,,,,99.0,7.51741,110.826,103.309,68.3454,0.0,0.0,0.0
2024,Hampton,False,,,,,,,,,,,,,,,,,341.0,-17.9826,94.5486,112.531,69.6106,0.0,0.0,0.0
2024,Hofstra,False,,,,,,,,,,,,,,,,,114.0,5.3351,108.498,103.163,65.6151,0.0,0.0,0.0
2024,Minnesota,False,,,,,,,,,,,,,,,,,78.0,10.1595,114.039,103.879,66.5385,0.0,0.0,0.0
2024,Cornell,False,,,,,,,,,,,,,,,,,103.0,7.12141,113.127,106.005,71.2624,0.0,0.0,0.0
2024,Niagara,False,,,,,,,,,,,,,,,,,269.0,-7.86936,103.373,111.242,67.2547,0.0,0.0,0.0
2024,Penn,False,,,,,,,,,,,,,,,,,210.0,-3.85004,109.365,113.215,65.3985,0.0,0.0,0.0
2024,Fairleigh Dickinson,False,,,,,,,,,,,,,,,,,326.0,-15.2907,98.0186,113.309,72.0926,0.0,0.0,0.0
2024,Illinois Chicago,False,,,,,,,,,,,,,,,,,194.0,-2.67271,100.896,103.569,68.1225,0.0,0.0,0.0
2024,Jackson St.,False,,,,,,,,,,,,,,,,,309.0,-12.0866,100.412,112.499,68.3826,0.0,0.0,0.0
2024,Wisconsin,True,1013.0,5.0,18.0,45.0,5.0,9.0,14.0,21.0,15.1,9.0,189.0,205.0,10.2718287,6.086326036,16.35815473,66.83042421,17.0,20.6008,120.064,99.4627,65.1516,0.0,0.0,0.0
2024,Sacred Heart,False,,,,,,,,,,,,,,,,,292.0,-10.0443,102.114,112.158,69.1543,0.0,0.0,0.0
2024,San Diego,False,,,,,,,,,,,,,,,,,259.0,-7.06119,100.479,107.54,71.0131,0.0,0.0,0.0
2024,Kent St.,False,,,,,,,,,,,,,,,,,172.0,-0.665559,106.137,106.803,66.4948,0.0,0.0,0.0
2024,Air Force,False,,,,,,,,,,,,,,,,,260.0,-7.1866,105.902,113.089,61.7838,0.0,0.0,0.0
2024,North Carolina Central,False,,,,,,,,,,,,,,,,,254.0,-6.65148,104.94,111.591,66.5249,0.0,0.0,0.0
2024,UMBC,False,,,,,,,,,,,,,,,,,273.0,-8.22586,105.053,113.279,73.021,0.0,0.0,0.0
2024,Nicholls St.,False,,,,,,,,,,,,,,,,,229.0,-4.936,104.701,109.637,66.1329,0.0,0.0,0.0
2024,Idaho St.,False,,,,,,,,,,,,,,,,,255.0,-6.70646,103.419,110.125,63.8811,0.0,0.0,0.0
2024,Tulane,False,,,,,,,,,,,,,,,,,136.0,2.82245,110.825,108.003,72.6229,0.0,0.0,0.0
2024,Louisiana,False,,,,,,,,,,,,,,,,,152.0,1.52005,105.926,104.406,68.6791,0.0,0.0,0.0
2024,Nebraska Omaha,False,,,,,,,,,,,,,,,,,257.0,-6.87755,104.095,110.972,67.2826,0.0,0.0,0.0
2024,Southern California,False,,,,,,,,,,,,,,,,,85.0,9.41746,110.342,100.924,68.0442,0.0,0.0,0.0
2024,Grambling St.,True,1058.0,16.0,279.0,179.0,0.0,0.0,0.0,297.0,-7.6,329.0,15.0,198.0,-5.848849421,-2.183057808,-8.031907229,65.73668739,267.0,-7.81011,99.2748,107.085,64.8219,0.0,0.0,0.0
2024,Presbyterian,False,,,,,,,,,,,,,,,,,272.0,-8.09878,103.367,111.465,67.2013,0.0,0.0,0.0
2024,Southern Illinois,False,,,,,,,,,,,,,,,,,122.0,4.52441,109.308,104.783,64.3859,0.0,0.0,0.0
2024,Xavier,False,,,,,,,,,,,,,,,,,56.0,13.4255,112.693,99.2673,70.9528,0.0,0.0,0.0
2024,Furman,False,,,,,,,,,,,,,,,,,141.0,2.3455,109.936,107.59,68.7071,0.0,0.0,0.0
2024,College of Charleston,True,1070.0,13.0,96.0,36.0,0.0,1.0,1.0,104.0,4.9,152.0,23.0,78.0,7.051224701,0.223971883,7.275196584,71.60117289,,,,,,,,
2024,Kansas,True,1051.0,4.0,21.0,44.0,7.0,6.0,13.0,18.0,15.8,10.0,105.0,348.0,7.836406617,8.324003724,16.16041034,69.82702963,22.0,19.2258,113.385,94.1588,68.9374,0.0,0.0,0.0
2024,Louisiana Tech,False,,,,,,,,,,,,,,,,,95.0,8.32337,108.711,100.388,65.6521,0.0,0.0,0.0
2024,Manhattan,False,,,,,,,,,,,,,,,,,337.0,-17.1793,95.2759,112.455,67.9813,0.0,0.0,0.0
2024,Wright St.,False,,,,,,,,,,,,,,,,,161.0,0.759058,115.925,115.166,71.3934,0.0,0.0,0.0
2024,Northeastern,False,,,,,,,,,,,,,,,,,252.0,-6.23797,105.289,111.527,65.6853,0.0,0.0,0.0
2024,Georgia Southern,False,,,,,,,,,,,,,,,,,280.0,-8.50492,104.825,113.33,68.8587,0.0,0.0,0.0
2024,Long Beach St.,True,1049.0,15.0,170.0,142.0,0.0,3.0,3.0,170.0,-0.3,167.0,62.0,146.0,0.805856167,-0.569086403,0.236769765,72.91834893,163.0,-0.0179405,107.739,107.757,71.2551,0.0,0.0,0.0
2024,SIU Edwardsville,False,,,,,,,,,,,,,,,,,286.0,-9.51403,101.359,110.873,67.0453,0.0,0.0,0.0
2024,La Salle,False,,,,,,,,,,,,,,,,,195.0,-2.74517,106.02,108.765,66.5255,0.0,0.0,0.0
2024,Denver,False,,,,,,,,,,,,,,,,,264.0,-7.68807,107.856,115.544,70.2852,0.0,0.0,0.0
2024,Boston,False,,,,,,,,,,,,,,,,,75.0,10.4859,113.209,102.723,67.0489,0.0,0.0,0.0
2024,Cal St. Fullerton,False,,,,,,,,,,,,,,,,,233.0,-5.14863,100.217,105.366,66.3316,0.0,0.0,0.0
2024,Lipscomb,False,,,,,,,,,,,,,,,,,165.0,-0.178841,112.048,112.227,68.9839,0.0,0.0,0.0
2024,San Diego St.,True,1029.0,5.0,20.0,29.0,4.0,6.0,10.0,32.0,13.1,49.0,121.0,169.0,5.521214313,10.3662641,15.88747842,67.67072487,21.0,19.6992,113.548,93.8489,65.9835,0.0,0.0,0.0
2024,Samford,True,1030.0,13.0,74.0,33.0,0.0,2.0,2.0,96.0,6.1,176.0,26.0,217.0,6.674085399,0.74650966,7.420595059,73.82986855,81.0,9.79216,113.084,103.292,72.4765,0.0,0.0,0.0
2024,Texas A&M,True,1022.0,9.0,44.0,58.0,7.0,6.0,13.0,40.0,12.1,24.0,185.0,315.0,10.04284334,5.462486944,15.50533028,67.73956632,44.0,16.1079,116.002,99.8937,65.8397,0.0,0.0,0.0
2024,George Mason,False,,,,,,,,,,,,,,,,,96.0,8.17669,109.505,101.329,63.6,0.0,0.0,0.0
2024,Fresno St.,False,,,,,,,,,,,,,,,,,238.0,-5.30314,103.582,108.885,65.5172,0.0,0.0,0.0
2024,Northern Colorado,False,,,,,,,,,,,,,,,,,197.0,-2.82852,109.357,112.185,69.8928,0.0,0.0,0.0
2024,Cincinnati,False,,,,,,,,,,,,,,,,,37.0,16.7245,112.253,95.5289,67.2701,0.0,0.0,0.0
2024,Vermont,True,1018.0,13.0,102.0,40.0,0.0,2.0,2.0,111.0,4.3,172.0,11.0,21.0,0.287523047,5.983884064,6.271407111,65.17694605,104.0,6.97711,107.124,100.147,63.2315,0.0,0.0,0.0
2024,Vanderbilt,False,,,,,,,,,,,,,,,,,188.0,-2.3338,105.162,107.496,65.564,0.0,0.0,0.0
2024,Morgan St.,False,,,,,,,,,,,,,,,,,332.0,-16.8317,97.3971,114.229,70.7197,0.0,0.0,0.0
2024,LIU,False,,,,,,,,,,,,,,,,,344.0,-18.8221,93.3333,112.155,70.2329,0.0,0.0,0.0
2024,North Carolina A&T,False,,,,,,,,,,,,,,,,,346.0,-19.4357,96.0097,115.445,67.6181,0.0,0.0,0.0
2024,Siena,False,,,,,,,,,,,,,,,,,357.0,-22.5213,90.6488,113.17,65.8997,0.0,0.0,0.0
2024,Utah St.,True,1019.0,8.0,39.0,15.0,4.0,4.0,8.0,57.0,10.1,89.0,7.0,58.0,6.896067702,3.22014577,10.11621347,70.28327394,48.0,15.1145,115.616,100.502,68.5317,0.0,0.0,0.0
2024,Utah Tech,False,,,,,,,,,,,,,,,,,285.0,-9.27529,99.5718,108.847,70.3033,0.0,0.0,0.0
2024,Radford,False,,,,,,,,,,,,,,,,,228.0,-4.91789,107.349,112.267,63.4324,0.0,0.0,0.0
2024,Southern,False,,,,,,,,,,,,,,,,,265.0,-7.6929,97.0593,104.752,67.3967,0.0,0.0,0.0
2024,Tennessee Martin,False,,,,,,,,,,,,,,,,,217.0,-4.09716,106.588,110.685,72.7869,0.0,0.0,0.0
2024,Coppin St.,False,,,,,,,,,,,,,,,,,361.0,-25.8623,85.6405,111.503,66.0158,0.0,0.0,0.0
2024,St. Francis,False,,,,,,,,,,,,,,,,,355.0,-22.2272,94.4255,116.653,65.3233,0.0,0.0,0.0
2024,St. Peter's,True,1031.0,15.0,187.0,150.0,0.0,0.0,0.0,210.0,-2.9,251.0,65.0,139.0,-7.35079419,3.945315197,-3.405478993,65.90567458,187.0,-2.32155,98.5891,100.911,63.953,0.0,0.0,0.0
2024,Stetson,True,1026.0,16.0,209.0,157.0,1.0,0.0,1.0,191.0,-2.0,236.0,24.0,353.0,3.25972962,-6.894935672,-3.635206052,67.47276108,218.0,-4.10409,110.263,114.367,66.1635,0.0,0.0,0.0
2024,Incarnate Word,False,,,,,,,,,,,,,,,,,343.0,-18.7138,96.5799,115.294,69.8773,0.0,0.0,0.0
2024,St. John's,False,,,,,,,,,,,,,,,,,25.0,18.5034,118.37,99.8662,69.2111,0.0,0.0,0.0
2024,Dartmouth,False,,,,,,,,,,,,,,,,,333.0,-16.8896,93.2883,110.178,65.0319,0.0,0.0,0.0
2024,Mount St. Mary's,False,,,,,,,,,,,,,,,,,249.0,-5.99704,102.53,108.527,69.0068,0.0,0.0,0.0
2024,VMI,False,,,,,,,,,,,,,,,,,354.0,-22.0366,89.2122,111.249,74.5615,0.0,0.0,0.0
2024,Wofford,False,,,,,,,,,,,,,,,,,193.0,-2.60265,107.479,110.082,65.4893,0.0,0.0,0.0
2024,Delaware St.,False,,,,,,,,,,,,,,,,,291.0,-10.0412,95.7384,105.78,68.4982,0.0,0.0,0.0
2024,Indiana,False,,,,,,,,,,,,,,,,,93.0,8.67879,109.729,101.05,68.424,0.0,0.0,0.0
2024,Florida Gulf Coast,False,,,,,,,,,,,,,,,,,242.0,-5.46625,103.347,108.813,63.7474,0.0,0.0,0.0
2024,Harvard,False,,,,,,,,,,,,,,,,,227.0,-4.75802,102.107,106.865,67.3715,0.0,0.0,0.0
2024,Pittsburgh,False,,,,,,,,,,,,,,,,,40.0,16.3634,115.895,99.532,65.4488,0.0,0.0,0.0
2024,Marquette,True,1047.0,2.0,14.0,9.0,9.0,6.0,15.0,13.0,17.4,4.0,96.0,182.0,11.96447827,8.985219622,20.94969789,70.20177458,12.0,22.7368,118.295,95.5586,68.9764,0.0,0.0,0.0
2024,UC San Diego,False,,,,,,,,,,,,,,,,,121.0,4.53422,111.867,107.333,65.3173,0.0,0.0,0.0
2024,Jacksonville St.,False,,,,,,,,,,,,,,,,,199.0,-2.88972,102.015,104.905,64.693,0.0,0.0,0.0
2024,Villanova,False,,,,,,,,,,,,,,,,,35.0,16.9342,111.59,94.6554,63.2097,0.0,0.0,0.0
2024,New Mexico St.,False,,,,,,,,,,,,,,,,,290.0,-9.89684,99.3298,109.227,66.0778,0.0,0.0,0.0
2024,Old Dominion,False,,,,,,,,,,,,,,,,,287.0,-9.70606,99.0275,108.734,69.951,0.0,0.0,0.0
2024,Richmond,False,,,,,,,,,,,,,,,,,82.0,9.56644,107.468,97.902,66.8344,0.0,0.0,0.0
2024,Lafayette,False,,,,,,,,,,,,,,,,,318.0,-13.3092,93.6639,106.973,65.2056,0.0,0.0,0.0
2024,Drexel,False,,,,,,,,,,,,,,,,,124.0,4.28608,108.315,104.029,64.4267,0.0,0.0,0.0
2024,Appalachian St.,False,,,,,,,,,,,,,,,,,79.0,10.1449,108.279,98.1343,66.7138,0.0,0.0,0.0
2024,Wyoming,False,,,,,,,,,,,,,,,,,156.0,0.998291,108.701,107.703,67.1239,0.0,0.0,0.0
2024,Pepperdine,False,,,,,,,,,,,,,,,,,226.0,-4.7506,106.178,110.928,67.2836,0.0,0.0,0.0
2024,Queens,False,,,,,,,,,,,,,,,,,268.0,-7.81331,104.023,111.836,72.6375,0.0,0.0,0.0
2024,Houston Christian,False,,,,,,,,,,,,,,,,,353.0,-21.9777,96.7512,118.729,71.3103,0.0,0.0,0.0
2024,LSU,False,,,,,,,,,,,,,,,,,91.0,8.72032,110.09,101.37,69.6085,0.0,0.0,0.0
2024,South Carolina St.,False,,,,,,,,,,,,,,,,,301.0,-10.938,99.1325,110.071,68.5303,0.0,0.0,0.0
2024,Middle Tennessee,False,,,,,,,,,,,,,,,,,282.0,-8.79313,98.0758,106.869,65.4296,0.0,0.0,0.0
2024,Weber St.,False,,,,,,,,,,,,,,,,,154.0,1.35411,108.764,107.41,65.5227,0.0,0.0,0.0
2024,Georgetown,False,,,,,,,,,,,,,,,,,202.0,-3.08173,110.201,113.282,66.5443,0.0,0.0,0.0
2024,St. Thomas,False,,,,,,,,,,,,,,,,,146.0,1.86187,107.703,105.842,62.8885,0.0,0.0,0.0
2024,North Carolina,True,1038.0,1.0,8.0,6.0,9.0,7.0,16.0,9.0,18.2,15.0,125.0,80.0,13.57259364,10.56144832,24.13404196,71.51116497,9.0,24.6454,117.798,93.1528,70.4464,0.0,0.0,0.0
2024,Liberty,False,,,,,,,,,,,,,,,,,138.0,2.71212,109.132,106.42,64.5105,0.0,0.0,0.0
2024,Southern Utah,False,,,,,,,,,,,,,,,,,251.0,-6.18161,105.817,111.999,69.5107,0.0,0.0,0.0
2024,Fordham,False,,,,,,,,,,,,,,,,,191.0,-2.4391,101.209,103.648,68.6033,0.0,0.0,0.0
2024,Morehead St.,True,1042.0,14.0,108.0,85.0,0.0,0.0,0.0,129.0,2.5,259.0,106.0,178.0,2.126510159,2.048567575,4.175077734,66.09878912,111.0,5.46886,108.991,103.522,64.2339,0.0,0.0,0.0
2024,Chattanooga,False,,,,,,,,,,,,,,,,,140.0,2.48652,110.403,107.916,66.8901,0.0,0.0,0.0
2024,Oakland,True,1035.0,14.0,126.0,79.0,1.0,1.0,2.0,147.0,1.3,142.0,10.0,197.0,2.954900022,-0.615275115,2.339624907,67.9503951,137.0,2.81758,108.595,105.778,66.6611,0.0,0.0,0.0
2024,Kennesaw St.,False,,,,,,,,,,,,,,,,,263.0,-7.38062,105.34,112.721,73.9803,0.0,0.0,0.0
2024,Youngstown St.,False,,,,,,,,,,,,,,,,,133.0,2.99509,108.152,105.157,68.8277,0.0,0.0,0.0
2024,Cleveland St.,False,,,,,,,,,,,,,,,,,189.0,-2.36202,107.789,110.151,67.2285,0.0,0.0,0.0
2024,Purdue Fort Wayne,False,,,,,,,,,,,,,,,,,160.0,0.819644,105.173,104.353,70.5428,0.0,0.0,0.0
2024,UC Irvine,False,,,,,,,,,,,,,,,,,76.0,10.3462,109.436,99.0897,68.3784,0.0,0.0,0.0
2024,UNLV,False,,,,,,,,,,,,,,,,,72.0,10.8914,112.333,101.442,64.906,0.0,0.0,0.0
2024,Campbell,False,,,,,,,,,,,,,,,,,311.0,-12.2709,100.666,112.937,66.5155,0.0,0.0,0.0
2024,Mercer,False,,,,,,,,,,,,,,,,,214.0,-4.00666,104.432,108.439,66.011,0.0,0.0,0.0
2024,Portland St.,False,,,,,,,,,,,,,,,,,248.0,-5.93592,99.6982,105.634,69.2232,0.0,0.0,0.0
2024,Washington,False,,,,,,,,,,,,,,,,,63.0,12.6735,115.107,102.433,71.0502,0.0,0.0,0.0
2024,Longwood,True,1048.0,16.0,163.0,146.0,0.0,1.0,1.0,168.0,-0.2,253.0,237.0,179.0,-0.10386462,1.022692332,0.918827712,68.37468456,157.0,0.959163,105.713,104.754,66.7608,0.0,0.0,0.0
2024,Howard,False,1055.0,16.0,273.0,223.0,0.0,0.0,0.0,275.0,-6.2,311.0,134.0,20.0,0.160480868,-6.023230162,-5.862749294,69.36525895,276.0,-8.26283,105.49,113.753,67.5366,0.0,0.0,0.0
2024,BYU,True,1073.0,6.0,12.0,38.0,6.0,5.0,11.0,14.0,17.0,17.0,286.0,248.0,11.63206427,5.674537,17.30660127,70.49599252,16.0,21.0093,120.487,99.478,69.0567,0.0,0.0,0.0
2024,Tulsa,False,,,,,,,,,,,,,,,,,183.0,-2.19668,103.044,105.241,70.4421,0.0,0.0,0.0
2024,Robert Morris,False,,,,,,,,,,,,,,,,,306.0,-11.5799,101.684,113.264,66.9233,0.0,0.0,0.0
2024,Dayton,True,1065.0,7.0,23.0,26.0,3.0,5.0,8.0,45.0,11.7,82.0,77.0,7.0,9.767970057,4.607435279,14.37540534,65.69998342,32.0,17.2976,118.604,101.307,64.1751,0.0,0.0,0.0
2024,Notre Dame,False,,,,,,,,,,,,,,,,,126.0,4.23919,102.844,98.6046,64.2049,0.0,0.0,0.0
2024,Portland,False,,,,,,,,,,,,,,,,,299.0,-10.766,103.369,114.135,67.4044,0.0,0.0,0.0
2024,Northern Illinois,False,,,,,,,,,,,,,,,,,305.0,-11.5236,102.234,113.757,67.9885,0.0,0.0,0.0
2024,Syracuse,False,,,,,,,,,,,,,,,,,88.0,9.27618,111.021,101.745,70.5849,0.0,0.0,0.0
2024,Miami FL,False,,,,,,,,,,,,,,,,,102.0,7.44048,110.786,103.345,68.4705,0.0,0.0,0.0
2024,Jacksonville,False,,,,,,,,,,,,,,,,,271.0,-8.0904,101.118,109.208,65.4693,0.0,0.0,0.0
2024,Cal Baptist,False,,,,,,,,,,,,,,,,,201.0,-3.0532,102.888,105.941,63.5153,0.0,0.0,0.0
2024,Northern Kentucky,False,,,,,,,,,,,,,,,,,186.0,-2.31485,103.21,105.525,68.0003,0.0,0.0,0.0
2024,New Mexico,True,1039.0,11.0,22.0,21.0,5.0,3.0,8.0,29.0,13.4,78.0,218.0,256.0,7.187120381,8.338407104,15.52552748,74.23755228,23.0,18.9369,115.408,96.4708,72.6818,0.0,0.0,0.0
2024,Chicago St.,False,,,,,,,,,,,,,,,,,302.0,-11.0615,98.8591,109.921,64.4104,0.0,0.0,0.0
2024,Northern Iowa,False,,,,,,,,,,,,,,,,,110.0,5.54167,109.203,103.661,66.6265,0.0,0.0,0.0
2024,Providence,False,,,,,,,,,,,,,,,,,54.0,13.5967,109.138,95.5411,67.6816,0.0,0.0,0.0
2024,Utah,False,,,,,,,,,,,,,,,,,50.0,14.807,113.905,99.0983,69.6026,0.0,0.0,0.0
2024,American,False,,,,,,,,,,,,,,,,,294.0,-10.2525,103.595,113.847,62.7361,0.0,0.0,0.0
2024,Texas A&M Corpus Chris,False,,,,,,,,,,,,,,,,,178.0,-1.17419,100.918,102.092,68.765,0.0,0.0,0.0
2024,Western Illinois,False,,,,,,,,,,,,,,,,,270.0,-7.87595,97.9282,105.804,64.5995,0.0,0.0,0.0
2024,Missouri,False,,,,,,,,,,,,,,,,,150.0,1.67729,108.451,106.774,66.5763,0.0,0.0,0.0
2024,Davidson,False,,,,,,,,,,,,,,,,,125.0,4.27296,105.577,101.304,65.5257,0.0,0.0,0.0
2024,Illinois,True,1054.0,3.0,15.0,7.0,8.0,6.0,14.0,11.0,18.0,12.0,129.0,12.0,16.80131287,4.583639672,21.38495254,70.45044215,10.0,23.9874,125.554,101.566,69.8866,0.0,0.0,0.0
2024,UC Riverside,False,,,,,,,,,,,,,,,,,216.0,-4.0118,104.789,108.8,66.9591,0.0,0.0,0.0
2024,Tennessee St.,False,,,,,,,,,,,,,,,,,289.0,-9.86472,98.9704,108.835,68.3411,0.0,0.0,0.0
2024,Kentucky,True,1050.0,3.0,19.0,23.0,6.0,2.0,8.0,20.0,15.7,30.0,193.0,234.0,14.63647018,3.718861241,18.35533142,74.07879745,19.0,20.0246,122.715,102.69,72.6509,0.0,0.0,0.0
2024,Bowling Green,False,,,,,,,,,,,,,,,,,241.0,-5.45835,102.435,107.894,67.4836,0.0,0.0,0.0
2024,Florida A&M,False,,,,,,,,,,,,,,,,,342.0,-18.118,93.1738,111.292,68.2448,0.0,0.0,0.0
2024,Maryland,False,,,,,,,,,,,,,,,,,65.0,12.4157,107.085,94.6696,65.3778,0.0,0.0,0.0
2024,St. Bonaventure,False,,,,,,,,,,,,,,,,,101.0,7.44855,111.612,104.163,65.4847,0.0,0.0,0.0
2024,Albany,False,,,,,,,,,,,,,,,,,244.0,-5.71455,105.294,111.008,72.9596,0.0,0.0,0.0
2024,Stony Brook,False,,,,,,,,,,,,,,,,,171.0,-0.591333,106.383,106.974,67.4112,0.0,0.0,0.0
2024,Pacific,False,,,,,,,,,,,,,,,,,359.0,-22.9062,95.2472,118.153,68.2261,0.0,0.0,0.0
2024,Western Michigan,False,,,,,,,,,,,,,,,,,304.0,-11.2948,99.9716,111.266,68.4306,0.0,0.0,0.0
2024,North Dakota St.,False,,,,,,,,,,,,,,,,,278.0,-8.31319,104.047,112.36,65.5476,0.0,0.0,0.0
2024,Butler,False,,,,,,,,,,,,,,,,,67.0,12.2518,113.049,100.797,68.3503,0.0,0.0,0.0
2024,Loyola MD,False,,,,,,,,,,,,,,,,,350.0,-20.1058,93.4204,113.526,65.649,0.0,0.0,0.0
2024,Eastern Michigan,False,,,,,,,,,,,,,,,,,325.0,-15.0097,96.923,111.933,65.1819,0.0,0.0,0.0
2024,Oregon St.,False,,,,,,,,,,,,,,,,,159.0,0.837469,106.899,106.062,65.1177,0.0,0.0,0.0
2024,Hawaii,False,,,,,,,,,,,,,,,,,167.0,-0.343269,104.899,105.242,66.0633,0.0,0.0,0.0
2024,Utah Valley,False,,,,,,,,,,,,,,,,,170.0,-0.582975,99.904,100.487,67.5843,0.0,0.0,0.0
2024,Bethune Cookman,False,,,,,,,,,,,,,,,,,308.0,-11.8215,97.4354,109.257,69.4474,0.0,0.0,0.0
2024,Bellarmine,False,,,,,,,,,,,,,,,,,315.0,-12.8493,100.398,113.248,64.7776,0.0,0.0,0.0
2024,Bryant,False,,,,,,,,,,,,,,,,,173.0,-0.780761,101.111,101.892,74.0682,0.0,0.0,0.0
2024,Southeastern Louisiana,False,,,,,,,,,,,,,,,,,303.0,-11.1141,98.9515,110.066,64.7418,0.0,0.0,0.0
2024,New Orleans,False,,,,,,,,,,,,,,,,,340.0,-17.9198,97.995,115.915,71.4416,0.0,0.0,0.0
2024,Illinois St.,False,,,,,,,,,,,,,,,,,180.0,-1.78662,102.648,104.434,63.6156,0.0,0.0,0.0
2024,North Carolina Wilmington,False,,,,,,,,,,,,,,,,,118.0,4.83345,113.35,108.516,65.2276,0.0,0.0,0.0
2024,Virginia Tech,False,,,,,,,,,,,,,,,,,57.0,13.2334,115.942,102.709,67.4006,0.0,0.0,0.0
2024,Rutgers,False,,,,,,,,,,,,,,,,,100.0,7.4856,99.2468,91.7612,67.8185,0.0,0.0,0.0
2024,Murray St.,False,,,,,,,,,,,,,,,,,162.0,0.654669,107.492,106.838,64.3255,0.0,0.0,0.0
2024,Army,False,,,,,,,,,,,,,,,,,345.0,-18.8261,90.9383,109.764,62.9774,0.0,0.0,0.0
2024,Colgate,True,1071.0,14.0,125.0,95.0,0.0,1.0,1.0,125.0,2.8,222.0,122.0,189.0,0.959756556,2.713118223,3.672874779,67.98095157,145.0,2.15007,104.651,102.501,66.2214,0.0,0.0,0.0
2024,UMass Lowell,False,,,,,,,,,,,,,,,,,153.0,1.43308,106.246,104.813,70.0007,0.0,0.0,0.0
2024,Iona,False,,,,,,,,,,,,,,,,,223.0,-4.54691,103.669,108.216,66.9148,0.0,0.0,0.0
2024,Marshall,False,,,,,,,,,,,,,,,,,239.0,-5.39144,101.457,106.849,70.3445,0.0,0.0,0.0
2024,Charleston Southern,False,,,,,,,,,,,,,,,,,316.0,-13.0296,95.4562,108.486,66.8016,0.0,0.0,0.0
2024,Iowa St.,True,1053.0,2.0,6.0,4.0,10.0,6.0,16.0,7.0,19.3,8.0,104.0,210.0,7.487945769,15.94509055,23.43303632,68.70478974,5.0,26.7178,113.865,87.1473,67.3386,0.0,0.0,0.0
2024,James Madison,True,1052.0,12.0,53.0,18.0,1.0,0.0,1.0,63.0,9.5,153.0,37.0,83.0,6.37092711,4.814397519,11.18532463,70.87163964,59.0,12.9,113.86,100.96,69.4735,0.0,0.0,0.0
2024,Florida,True,1061.0,7.0,28.0,24.0,6.0,4.0,10.0,27.0,13.6,28.0,93.0,138.0,12.23786903,4.435947983,16.67381702,73.21949835,29.0,18.1881,119.32,101.132,71.6891,0.0,0.0,0.0
2024,Oregon,True,1034.0,11.0,59.0,43.0,4.0,5.0,9.0,48.0,11.1,48.0,39.0,17.0,8.226220371,4.939797415,13.16601779,68.55120332,55.0,13.4292,114.037,100.607,67.1532,0.0,0.0,0.0
